322,85,2023-07-23,NORD_SE,24.5
323,2,2023-07-23,NORD_SE,39.34
324,33,2023-07-23,NORD_SE,11.11
331,97,2023-08-17,DACH_DE,10.95
332,53,2023-08-17,DACH_DE,41.76
341,83,2023-07-19,MED_PT,23.4
342,58,2023-07-19,MED_PT,36.08
351,2,2023-06-29,DACH_CH,37.37
352,6,2023-06-29,DACH_CH,20.38
353,17,2023-06-29,DACH_CH,16.29
361,23,2023-08-10,NORD_DK,21.44
371,38,2023-07-13,NORD_SE,28.99
372,95,2023-07-13,NORD_SE,29.39
373,44,2023-07-13,NORD_SE,28.26
381,43,2023-06-16,NORD_FI,22.67
391,73,2023-08-14,NORD_NO,34.1
392,33,2023-08-14,NORD_NO,11.11
393,72,2023-08-14,NORD_NO,32.33
394,46,2023-08-14,NORD_NO,39.03
401,10,2023-08-13,BNL_NL,31.91
402,51,2023-08-13,BNL_NL,5.73
403,89,null,BNL_NL,41.48
404,56,2023-08-13,BNL_NL,11.38
411,72,2023-08-08,MED_PT,32.33
421,71,2023-08-20,DACH_DE,45.14
422,63,2023-08-20,DACH_DE,22.88
431,60,2023-07-02,MED_ES,42.19
432,71,2023-07-02,MED_ES,40.63
441,19,2023-06-21,DACH_AT,19.38
451,26,2023-07-01,DACH_CH,27.82
452,67,2023-07-01,DACH_CH,19.67
461,34,2023-07-10,BNL_BE,12.22
471,65,2023-06-19,MED_FR,41.12
472,41,2023-06-19,MED_FR,33.28
473,99,2023-06-19,MED_FR,36.32
474,1,2023-06-19,MED_FR,8.18
481,93,2023-07-26,UK_EN,38.46
482,92,2023-07-26,UK_EN,49.33
483,62,2023-07-26,UK_EN,24.33
484,96,2023-07-26,UK_EN,14.15
491,61,2023-07-01,BNL_BE,48.74
501,95,2023-07-03,BNL_BE,29.39
502,90,2023-07-03,BNL_BE,37.81
511,68,2023-08-04,NORD_FI,32.56
512,67,2023-08-04,NORD_FI,23.36
513,34,2023-08-04,NORD_FI,12.86
521,20,2023-06-13,MED_IT,18.27
522,5,2023-06-13,MED_IT,10.62
523,60,2023-06-13,MED_IT,44.41
531,30,2023-07-28,NORD_FI,49.37
532,0,2023-07-28,NORD_FI,7.29
541,43,2023-08-05,VIS_PL,21.54
542,66,2023-08-05,VIS_PL,42.33
543,18,null,VIS_PL,18.9
544,53,2023-08-05,VIS_PL,41.76
545,71,2023-08-05,VIS_PL,42.88
551,39,2023-07-20,UK_EN,44.82
552,76,2023-07-20,UK_EN,34.35
561,98,2023-07-20,NORD_DK,21.89
562,80,2023-07-20,NORD_DK,18.62
563,93,2023-07-20,NORD_DK,38.46
571,38,2023-07-08,NORD_SE,27.54
581,95,2023-07-02,NORD_SE,26.45
582,17,2023-07-02,NORD_SE,32.58
591,26,2023-06-14,DACH_AT,33.04
592,4,2023-06-14,DACH_AT,34.5
601,99,2023-06-24,UK_EN,36.32
602,49,2023-06-24,UK_EN,28.44
611,28,2023-07-04,BNL_BE,16.77
612,54,2023-07-04,BNL_BE,14.72
613,18,2023-07-04,BNL_BE,17.01
621,16,2023-07-11,MED_PT,15.48
622,15,2023-07-11,MED_PT,49.64
623,4,2023-07-11,MED_PT,34.5
631,29,2023-07-12,NORD_FI,22.37
641,45,2023-08-24,BNL_BE,8.81
642,88,2023-08-24,BNL_BE,30.55
643,28,2023-08-24,BNL_BE,20.96
644,53,2023-08-24,BNL_BE,41.76
651,31,2023-07-23,MED_ES,21.27
652,94,2023-07-23,MED_ES,13.9
661,39,2023-08-06,MED_PT,44.82
662,86,2023-08-06,MED_PT,15.62
663,71,2023-08-06,MED_PT,45.14
671,57,2023-08-22,BNL_NL,25.8
672,78,2023-08-22,BNL_NL,8.32
673,20,2023-08-22,BNL_NL,20.56
674,84,2023-08-22,BNL_NL,6.82
681,30,2023-07-24,NORD_NO,46.9
682,57,2023-07-24,NORD_NO,25.8
683,34,2023-07-24,NORD_NO,12.22
691,12,2023-07-04,BNL_NL,38.16
692,73,2023-07-04,BNL_NL,34.1
693,58,2023-07-04,BNL_NL,37.98
701,49,2023-06-30,BNL_NL,29.94
702,32,2023-06-30,BNL_NL,27.94
703,51,2023-06-30,BNL_NL,3.19
704,53,2023-06-30,BNL_NL,39.67
711,13,2023-08-04,DACH_DE,21.74
712,24,2023-08-04,DACH_DE,18.0
721,77,2023-06-08,MED_IT,8.96
722,51,2023-06-08,MED_IT,3.19
731,81,2023-08-01,UK_EN,26.46
732,51,2023-08-01,UK_EN,5.1
733,27,2023-08-01,UK_EN,41.62
741,49,2023-07-15,DACH_AT,29.94
751,1,2023-08-29,NORD_NO,7.75
752,1,2023-08-29,NORD_NO,8.61
761,20,2023-08-03,UK_EN,22.84
762,74,2023-08-03,UK_EN,29.97
763,88,2023-08-03,UK_EN,27.5
771,65,2023-08-18,VIS_PL,41.12
772,59,2023-08-18,VIS_PL,22.55
773,48,2023-08-18,VIS_PL,28.2
781,44,2023-06-24,NORD_SE,28.26
782,95,2023-06-24,NORD_SE,26.45
791,97,2023-08-25,MED_IT,13.01
801,6,null,NORD_SE,19.36
811,37,2023-06-25,MED_IT,30.99
812,52,2023-06-25,MED_IT,33.64
813,97,null,MED_IT,13.69
821,89,2023-06-24,BNL_NL,41.48
822,40,2023-06-24,BNL_NL,31.06
823,37,2023-06-24,BNL_NL,26.1
831,86,2023-08-23,MED_ES,15.62
832,71,2023-08-23,MED_ES,40.63
833,74,2023-08-23,MED_ES,29.97
834,76,2023-08-23,MED_ES,34.35
841,7,2023-08-27,DACH_CH,41.75
842,36,2023-08-27,DACH_CH,33.14
843,89,2023-08-27,DACH_CH,37.33
851,83,2023-07-13,NORD_NO,19.7
852,34,null,NORD_NO,12.86
853,85,2023-07-13,NORD_NO,24.5
854,1,2023-07-13,NORD_NO,8.61
861,43,2023-07-23,BNL_BE,20.4
862,18,2023-07-23,BNL_BE,18.9
863,1,2023-07-23,BNL_BE,7.75
871,27,2023-07-19,UK_EN,41.62
872,17,2023-07-19,UK_EN,30.95
881,79,2023-07-16,NORD_SE,25.92
882,10,2023-07-16,NORD_SE,39.89
891,41,2023-06-11,NORD_DK,41.6
892,20,2023-06-11,NORD_DK,22.84
901,73,2023-08-08,NORD_DK,35.89
902,81,2023-08-08,NORD_DK,21.17
903,6,2023-08-08,NORD_DK,18.34
911,68,2023-08-10,MED_PT,32.56
912,25,2023-08-10,MED_PT,37.72
913,26,2023-08-10,MED_PT,34.78
921,42,2023-06-16,BNL_BE,28.56
922,40,2023-06-16,BNL_BE,36.89
923,84,2023-06-16,BNL_BE,8.52
931,45,2023-08-04,MED_PT,14.1
932,45,2023-08-04,MED_PT,15.87
933,13,2023-08-04,MED_PT,19.33
934,54,2023-08-04,MED_PT,15.5
941,10,2023-08-21,BNL_NL,39.89
951,77,2023-08-18,MED_ES,8.51
961,7,2023-07-27,VIS_PL,44.07
962,9,2023-07-27,VIS_PL,22.1
971,20,2023-08-08,DACH_DE,20.56
972,43,2023-08-08,DACH_DE,21.54
981,27,2023-07-13,DACH_AT,41.62
982,95,2023-07-13,DACH_AT,29.39
983,56,2023-07-13,DACH_AT,11.38
984,70,2023-07-13,DACH_AT,38.09
991,64,2023-06-23,MED_FR,14.45
992,16,2023-06-23,MED_FR,16.29
993,94,2023-06-23,MED_FR,12.51
994,25,2023-06-23,MED_FR,39.7
995,55,2023-06-23,MED_FR,20.35
1001,81,2023-06-17,NORD_NO,26.46
1011,63,2023-08-05,BNL_NL,21.74
1012,2,2023-08-05,BNL_NL,39.34
1021,24,2023-08-20,MED_FR,20.0
1022,52,2023-08-20,MED_FR,26.91
1031,21,2023-08-31,DACH_CH,12.1
1032,80,2023-08-31,DACH_CH,33.52
1041,2,2023-07-27,BNL_NL,35.41
1042,72,2023-07-27,BNL_NL,27.22
1043,82,null,BNL_NL,37.1
1044,95,2023-07-27,BNL_NL,27.92
1051,94,2023-06-22,VIS_PL,11.12
1052,60,2023-06-22,VIS_PL,42.19
1053,16,2023-06-22,VIS_PL,16.29
1054,51,2023-06-22,VIS_PL,5.73
1061,11,2023-07-05,BNL_NL,9.23
1062,93,null,BNL_NL,38.46
1063,80,2023-07-05,BNL_NL,37.25
1071,17,2023-07-24,BNL_NL,32.58
1081,9,2023-07-08,NORD_FI,22.1
1082,13,2023-07-08,NORD_FI,22.95
1083,13,2023-07-08,NORD_FI,22.95
1084,18,2023-07-08,NORD_FI,15.12
1091,25,2023-07-03,DACH_DE,31.76
1092,29,2023-07-03,DACH_DE,21.2
1093,74,null,DACH_DE,25.24
1094,78,2023-07-03,DACH_DE,8.76
1101,8,2023-07-20,UK_EN,28.43
1111,97,2023-06-20,MED_FR,13.69
1112,90,2023-06-20,MED_FR,37.81
1113,59,2023-06-20,MED_FR,45.11
1114,71,2023-06-20,MED_FR,42.88
1115,1,2023-06-20,MED_FR,7.75
1121,81,2023-07-19,DACH_CH,23.81
1122,77,2023-07-19,DACH_CH,8.06
1131,25,2023-06-01,DACH_AT,35.73
1132,46,2023-06-01,DACH_AT,41.2
1141,70,2023-08-15,BNL_NL,38.09
1142,78,2023-08-15,BNL_NL,7.88
1143,58,2023-08-15,BNL_NL,30.38
1151,98,2023-07-13,BNL_BE,27.36
1152,61,2023-07-13,BNL_BE,46.3
1153,13,2023-07-13,BNL_BE,19.33
1154,31,2023-07-13,BNL_BE,21.27
1161,33,2023-08-01,BNL_BE,11.11
1162,44,2023-08-01,BNL_BE,28.26
1163,4,2023-08-01,BNL_BE,31.05
1171,18,2023-07-09,NORD_SE,18.9
1172,90,2023-07-09,NORD_SE,37.81
1181,95,2023-07-23,NORD_FI,23.51
1191,31,2023-07-02,BNL_BE,21.27
1192,19,2023-07-02,BNL_BE,31.0
1201,32,2023-08-23,BNL_BE,22.35
1202,65,null,BNL_BE,37.01
1211,47,2023-08-10,UK_EN,46.88
1212,11,2023-08-10,UK_EN,11.54
1213,96,2023-08-10,UK_EN,13.4
1221,35,null,MED_PT,17.9
1222,8,2023-06-03,MED_PT,27.01
1231,63,null,BNL_NL,22.88
1241,69,2023-06-27,MED_FR,25.98
1251,53,2023-07-06,BNL_NL,41.76
1252,29,2023-07-06,BNL_NL,23.55
1253,12,2023-07-06,BNL_NL,47.7
1261,35,2023-07-16,NORD_SE,17.9
1262,64,2023-07-16,NORD_SE,13.0
1263,92,2023-07-16,NORD_SE,44.4
1271,38,2023-07-10,UK_EN,28.99
1272,21,2023-07-10,UK_EN,6.72
1281,0,2023-06-13,MED_IT,7.69
1282,24,2023-06-13,MED_IT,20.0
1283,76,2023-06-13,MED_IT,38.65
1291,44,2023-08-11,DACH_CH,28.26
1292,77,2023-08-11,DACH_CH,8.06
1301,35,2023-07-04,NORD_SE,14.32
1302,92,2023-07-04,NORD_SE,49.33
1303,85,2023-07-04,NORD_SE,22.05
1311,83,2023-06-03,MED_IT,23.4
1312,73,null,MED_IT,32.3
1313,76,2023-06-03,MED_IT,40.79
1314,39,null,MED_IT,42.58
1321,66,2023-07-29,BNL_NL,33.86
1322,7,2023-07-29,BNL_NL,37.11
1331,51,2023-07-17,BNL_BE,6.37
1332,45,2023-07-17,BNL_BE,17.63
1333,97,2023-07-17,BNL_BE,13.69
1334,85,2023-07-17,BNL_BE,24.5
1341,49,2023-07-28,DACH_AT,28.44
1342,87,2023-07-28,DACH_AT,33.82
1351,28,2023-08-18,BNL_BE,20.96
1352,6,2023-08-18,BNL_BE,20.38
1353,19,2023-08-18,BNL_BE,38.75
1361,92,2023-07-30,MED_IT,46.86
1362,86,2023-07-30,MED_IT,15.62
1371,76,null,MED_IT,34.35
1372,12,2023-06-16,MED_IT,45.31
1373,35,2023-06-16,MED_IT,16.11
1381,15,2023-07-17,MED_ES,44.68
1382,96,2023-07-17,MED_ES,14.15
1391,71,2023-08-18,BNL_NL,42.88
1392,51,2023-08-18,BNL_NL,5.73
1401,74,2023-06-24,DACH_DE,25.24
1402,51,2023-06-24,DACH_DE,6.37
1411,61,2023-07-17,NORD_SE,48.74
1421,44,2023-07-21,NORD_DK,22.61
1422,50,2023-07-21,NORD_DK,46.05
1423,33,2023-07-21,NORD_DK,11.11
1424,1,2023-07-21,NORD_DK,7.75
1431,24,2023-06-03,DACH_AT,16.0
1441,82,2023-06-11,DACH_CH,37.1
1442,69,2023-06-11,DACH_CH,24.68
1443,77,2023-06-11,DACH_CH,8.51
1444,71,2023-06-11,DACH_CH,42.88
1451,19,2023-06-10,BNL_BE,38.75
1452,52,2023-06-10,BNL_BE,33.64
1453,53,null,BNL_BE,39.67
1461,20,2023-06-15,DACH_AT,22.84
1462,55,2023-06-15,DACH_AT,16.28
1471,61,2023-07-28,NORD_SE,46.3
1481,1,2023-08-03,MED_FR,6.89
1482,7,2023-08-03,MED_FR,37.11
1483,50,2023-08-03,MED_FR,46.05
1484,68,2023-08-03,MED_FR,32.56
1491,5,2023-08-28,NORD_SE,20.17
1492,2,2023-08-28,NORD_SE,19.67
1501,28,2023-08-14,DACH_AT,16.77
1511,48,2023-06-04,DACH_CH,26.79
1512,96,2023-06-04,DACH_CH,14.89
1521,0,2023-07-19,BNL_NL,8.1
1522,63,2023-07-19,BNL_NL,22.88
1531,63,2023-08-16,MED_PT,22.88
1532,9,null,MED_PT,17.68
1541,65,2023-08-03,MED_ES,41.12
1542,72,2023-08-03,MED_ES,32.33
1543,79,2023-08-03,MED_ES,24.62
1551,75,2023-06-13,MED_IT,18.97
1552,85,null,MED_IT,19.6
1553,88,2023-06-13,MED_IT,30.55
1561,10,2023-08-11,MED_ES,35.9
1562,5,2023-08-11,MED_ES,21.23
1571,66,2023-07-30,UK_EN,42.33
1581,22,2023-06-06,DACH_CH,6.86
1591,54,2023-08-05,NORD_FI,13.95
1592,84,2023-08-05,NORD_FI,6.82
1601,32,2023-06-01,MED_IT,27.94
1602,99,null,MED_IT,36.32
1611,10,2023-08-29,NORD_SE,39.89
1612,79,2023-08-29,NORD_SE,23.33
1613,85,2023-08-29,NORD_SE,24.5
1614,20,2023-08-29,NORD_SE,21.7
1615,24,2023-08-29,NORD_SE,20.0
1621,62,2023-08-31,MED_FR,24.33
1622,63,2023-08-31,MED_FR,18.3
1623,48,2023-08-31,MED_FR,28.2
1631,62,2023-07-30,UK_EN,24.33
1641,28,2023-06-16,NORD_NO,18.86
1642,91,2023-06-16,NORD_NO,26.86
1643,25,null,NORD_NO,35.73
1651,84,2023-08-14,BNL_BE,7.67
1652,93,null,BNL_BE,38.46
1653,4,2023-08-14,BNL_BE,34.5
1654,60,2023-08-14,BNL_BE,44.41
1661,63,2023-07-25,BNL_NL,22.88
1662,87,2023-07-25,BNL_NL,33.82
1663,46,2023-07-25,BNL_NL,43.37
1664,9,2023-07-25,BNL_NL,21.0
1671,91,2023-08-19,BNL_NL,28.27
1672,86,2023-08-19,BNL_NL,15.62
1681,19,2023-07-22,MED_IT,36.81
1682,29,2023-07-22,MED_IT,23.55
1683,10,2023-07-22,MED_IT,37.9
1691,91,2023-08-04,DACH_AT,28.27
1692,20,2023-08-04,DACH_AT,18.27
1701,46,2023-08-06,MED_ES,34.7
1702,49,2023-08-06,MED_ES,14.97
1711,95,2023-06-25,DACH_AT,29.39
1712,48,2023-06-25,DACH_AT,28.2
1713,65,2023-06-25,DACH_AT,41.12
1721,28,2023-07-05,DACH_DE,19.91
1722,74,2023-07-05,DACH_DE,31.55
1723,68,2023-07-05,DACH_DE,30.93
1724,14,2023-07-05,DACH_DE,33.94
1725,16,2023-07-05,DACH_DE,16.29
1731,3,2023-07-13,UK_EN,37.28
1732,2,2023-07-13,UK_EN,37.37
1733,33,2023-07-13,UK_EN,10.55
1734,18,2023-07-13,UK_EN,18.9
1735,5,null,UK_EN,21.23
1741,31,2023-06-09,MED_FR,20.21
1751,20,2023-06-08,VIS_PL,18.27
1761,13,2023-08-16,DACH_AT,21.74
1762,57,2023-08-16,DACH_AT,30.64
1771,27,2023-07-19,DACH_DE,43.93
1781,93,2023-08-16,MED_PT,38.46
1782,13,2023-08-16,MED_PT,24.16
1783,97,2023-08-16,MED_PT,10.95
1791,94,2023-06-14,UK_EN,13.21
1792,54,2023-06-14,UK_EN,13.95
1801,66,2023-07-11,MED_PT,40.21
1802,26,2023-07-11,MED_PT,17.39
1803,25,2023-07-11,MED_PT,37.72
1811,13,2023-08-18,MED_PT,22.95
1821,87,2023-08-18,DACH_DE,33.82
1822,34,2023-08-18,DACH_DE,12.86
1831,2,2023-06-06,VIS_PL,39.34
1841,8,2023-07-01,NORD_SE,25.59
1842,65,2023-07-01,NORD_SE,41.12
1843,83,2023-07-01,NORD_SE,24.63
1851,48,2023-08-14,DACH_CH,26.79
1852,35,2023-08-14,DACH_CH,17.9
1853,16,2023-08-14,DACH_CH,14.66
1854,52,2023-08-14,DACH_CH,33.64
1861,87,2023-07-19,BNL_NL,33.82
1871,23,2023-07-30,DACH_DE,22.57
1881,70,2023-06-06,DACH_CH,38.09
1882,25,null,DACH_CH,39.7
1883,69,2023-06-06,DACH_CH,20.78
1884,8,2023-06-06,DACH_CH,22.74
1885,5,2023-06-06,DACH_CH,21.23
1891,12,2023-07-18,NORD_NO,47.7
1901,32,2023-07-08,DACH_CH,27.94
1902,50,2023-07-08,DACH_CH,41.45
1903,44,2023-07-08,DACH_CH,26.85
1911,28,2023-08-01,DACH_CH,10.48
1912,70,2023-08-01,DACH_CH,38.09
1921,54,2023-07-09,MED_IT,12.4
1922,20,2023-07-09,MED_IT,22.84
1923,52,2023-07-09,MED_IT,33.64
1924,35,2023-07-09,MED_IT,8.95
1931,33,2023-07-11,BNL_NL,11.11
1932,31,2023-07-11,BNL_NL,20.21
1941,41,2023-08-07,MED_FR,39.52
1942,18,2023-08-07,MED_FR,15.12
1951,65,null,NORD_SE,37.01
1952,87,2023-07-07,NORD_SE,33.82
1961,17,2023-08-20,DACH_DE,32.58
1962,58,2023-08-20,DACH_DE,36.08
1963,61,2023-08-20,DACH_DE,24.37
1964,81,2023-08-20,DACH_DE,26.46
1971,40,2023-06-28,DACH_DE,36.89
1972,14,2023-06-28,DACH_DE,32.24
1973,99,2023-06-28,DACH_DE,38.34
1974,54,2023-06-28,DACH_DE,14.72
1981,92,2023-08-08,NORD_FI,49.33
1982,44,2023-08-08,NORD_FI,28.26
1991,0,2023-07-02,MED_IT,6.48
2001,83,2023-06-04,MED_ES,22.17
2002,67,2023-06-04,MED_ES,23.36
2003,23,2023-06-04,MED_ES,22.57
2011,81,2023-06-27,MED_PT,26.46
2012,74,2023-06-27,MED_PT,31.55
2021,84,2023-07-19,MED_PT,8.09
2031,77,2023-07-11,NORD_FI,4.48
2032,85,null,NORD_FI,23.27
2041,57,2023-08-22,DACH_DE,29.03
2042,3,2023-08-22,DACH_DE,35.32
2043,97,2023-08-22,DACH_DE,13.69
2044,82,2023-08-22,DACH_DE,41.22
2051,55,2023-07-11,MED_IT,19.33
2052,31,2023-07-11,MED_IT,21.27
2053,95,2023-07-11,MED_IT,27.92
2061,24,2023-08-31,VIS_PL,10.0
2062,12,2023-08-31,VIS_PL,47.7
2063,5,2023-08-31,VIS_PL,21.23
2071,18,2023-08-23,MED_ES,17.95
2072,20,2023-08-23,MED_ES,21.7
2081,48,2023-07-28,MED_PT,22.56
2082,45,2023-07-28,MED_PT,17.63
2083,16,2023-07-28,MED_PT,16.29
2091,98,2023-07-14,NORD_FI,21.89
2092,97,2023-07-14,NORD_FI,12.32
2101,1,2023-07-19,NORD_NO,7.75
2102,76,2023-07-19,NORD_NO,38.65
2111,31,2023-08-25,BNL_BE,20.21
2121,37,2023-08-24,BNL_NL,32.62
2122,59,2023-08-24,BNL_NL,42.85
2131,39,2023-08-21,DACH_AT,44.82
2141,49,2023-07-12,NORD_DK,29.94
2151,81,2023-08-01,MED_ES,25.14
2152,90,2023-08-01,MED_ES,18.91
2161,87,2023-06-15,DACH_CH,32.13
2171,90,2023-06-30,MED_FR,35.92
2172,40,2023-06-30,MED_FR,38.83
2181,24,2023-08-26,DACH_CH,18.0
2182,2,2023-08-26,DACH_CH,37.37
2191,21,2023-08-19,DACH_CH,12.1
2192,7,2023-08-19,DACH_CH,46.39
2201,24,2023-08-05,NORD_SE,20.0
2202,17,2023-08-05,NORD_SE,29.32
2203,50,2023-08-05,NORD_SE,41.45
2211,84,2023-06-13,NORD_SE,7.67
2221,91,2023-06-06,NORD_FI,26.86
2222,39,2023-06-06,NORD_FI,40.34
2223,30,2023-06-06,NORD_FI,46.9
2231,56,2023-07-27,MED_IT,12.01
2232,92,2023-07-27,MED_IT,46.86
2233,15,2023-07-27,MED_IT,49.64
2241,24,2023-06-05,NORD_SE,20.0
2242,89,2023-06-05,NORD_SE,20.74
2251,14,2023-08-13,MED_IT,30.55
2252,72,2023-08-13,MED_IT,32.33
2261,69,2023-08-21,NORD_FI,23.38
2271,18,2023-07-06,DACH_DE,17.95
2272,53,2023-07-06,DACH_DE,39.67
2281,37,2023-07-31,BNL_NL,30.99
2291,34,2023-07-13,NORD_DK,10.29
2301,65,2023-07-01,NORD_DK,41.12
2302,87,2023-07-01,NORD_DK,32.13
2303,91,2023-07-01,NORD_DK,25.44
2304,92,2023-07-01,NORD_DK,49.33
2305,29,2023-07-01,NORD_DK,23.55
2311,70,2023-07-25,NORD_NO,30.47
2312,52,2023-07-25,NORD_NO,30.28
2321,49,2023-07-11,VIS_PL,26.95
2322,0,2023-07-11,VIS_PL,7.29
2331,38,2023-06-08,NORD_FI,14.49
2332,59,2023-06-08,NORD_FI,42.85
2341,56,2023-07-22,MED_ES,12.64
2342,26,2023-07-22,MED_ES,34.78
2351,83,2023-07-06,MED_PT,24.63
2352,55,2023-07-06,MED_PT,16.28
2353,30,2023-07-06,MED_PT,49.37
2361,40,2023-06-17,DACH_DE,38.83
2362,26,2023-06-17,DACH_DE,34.78
2363,27,2023-06-17,DACH_DE,23.12
2371,71,2023-08-29,BNL_BE,42.88
2381,88,2023-08-05,MED_FR,30.55
2382,92,2023-08-05,MED_FR,49.33
2391,88,2023-07-07,MED_PT,30.55
2392,25,2023-07-07,MED_PT,39.7
2401,21,2023-07-03,NORD_DK,13.44
2402,34,2023-07-03,NORD_DK,12.22
2411,10,2023-07-04,BNL_BE,39.89
2421,96,2023-08-11,DACH_CH,14.15
2431,35,2023-06-03,DACH_AT,17.9
2441,31,2023-08-08,MED_PT,21.27
2442,45,2023-08-08,MED_PT,14.1
2443,47,2023-08-08,MED_PT,39.48
2451,9,2023-07-23,NORD_FI,22.1
2452,43,2023-07-23,NORD_FI,22.67
2453,54,2023-07-23,NORD_FI,15.5
2454,39,2023-07-23,NORD_FI,42.58
2461,96,2023-06-01,NORD_SE,11.91
2462,52,null,NORD_SE,30.28
2463,31,2023-06-01,NORD_SE,20.21
2471,70,2023-08-26,NORD_SE,19.05
2472,94,2023-08-26,NORD_SE,13.9
2481,60,2023-06-03,VIS_PL,44.41
2482,6,2023-06-03,VIS_PL,18.34
2483,22,2023-06-03,VIS_PL,8.58
2491,4,2023-08-29,NORD_SE,32.77
2492,90,2023-08-29,NORD_SE,34.03
2501,73,2023-08-05,MED_ES,35.89
2502,3,2023-08-05,MED_ES,35.32
2503,81,2023-08-05,MED_ES,26.46
2504,33,2023-08-05,MED_ES,10.0
2505,37,2023-08-05,MED_ES,32.62
2511,58,null,MED_FR,36.08
2521,91,2023-06-03,VIS_PL,28.27
2522,74,2023-06-03,VIS_PL,31.55
2531,7,2023-08-08,NORD_DK,46.39
2532,27,2023-08-08,NORD_DK,36.99
2541,82,null,VIS_PL,32.98
2542,88,2023-07-01,VIS_PL,30.55
2551,6,2023-07-27,DACH_CH,20.38
2552,66,2023-07-27,DACH_CH,40.21
2553,93,2023-07-27,DACH_CH,38.46
2561,37,2023-08-07,NORD_FI,26.1
2571,26,2023-06-06,NORD_NO,33.04
2572,69,2023-06-06,NORD_NO,20.78
2581,73,2023-08-06,BNL_BE,35.89
2591,98,2023-07-03,DACH_DE,27.36
2592,30,2023-07-03,DACH_DE,49.37
2601,44,2023-07-16,DACH_DE,22.61
2602,14,2023-07-16,DACH_DE,33.94
2611,75,2023-06-24,NORD_NO,18.97
2612,50,2023-06-24,NORD_NO,46.05
2621,60,2023-08-30,BNL_NL,22.2
2622,62,2023-08-30,BNL_NL,21.9
2631,95,2023-08-03,NORD_NO,23.51
2632,3,2023-08-03,NORD_NO,35.32
2633,12,2023-08-03,NORD_NO,45.31
2641,86,null,NORD_SE,15.62
2642,66,2023-06-13,NORD_SE,40.21
2643,5,2023-06-13,NORD_SE,20.17
2651,79,2023-07-09,MED_FR,24.62
2652,61,2023-07-09,MED_FR,46.3
2653,44,2023-07-09,MED_FR,28.26
2654,52,2023-07-09,MED_FR,33.64
2655,38,2023-07-09,MED_FR,23.19
2661,46,2023-06-19,UK_EN,43.37
2671,57,2023-06-09,MED_IT,32.25
